date,station_name,min_temp_avg,mon
1986-09-15,Schofield Pass,29,Sep
1986-10-01,Schofield Pass,20,Oct
1986-10-15,Schofield Pass,16,Oct
1986-11-01,Schofield Pass,10,Nov
1986-11-15,Schofield Pass,12,Nov
1986-12-01,Schofield Pass,5,Dec
1986-12-15,Schofield Pass,3,Dec
1987-01-01,Schofield Pass,5,Jan
1987-01-15,Schofield Pass,2,Jan
1987-02-01,Schofield Pass,11,Feb
1987-02-15,Schofield Pass,1,Feb
1987-03-01,Schofield Pass,12,Mar
1987-03-15,Schofield Pass,-1,Mar
1987-04-01,Schofield Pass,13,Apr
1987-04-15,Schofield Pass,23,Apr
1987-05-01,Schofield Pass,28,May
1987-05-15,Schofield Pass,26,May
1987-06-01,Schofield Pass,34,Jun
1987-06-15,Schofield Pass,36,Jun
1987-07-01,Schofield Pass,36,Jul
1987-07-15,Schofield Pass,40,Jul
1987-08-01,Schofield Pass,39,Aug
1987-08-15,Schofield Pass,35,Aug
1987-09-01,Schofield Pass,32,Sep
1987-09-15,Schofield Pass,29,Sep
1987-10-01,Schofield Pass,29,Oct
1987-10-15,Schofield Pass,23,Oct
1987-11-01,Schofield Pass,17,Nov
1987-11-15,Schofield Pass,4,Nov
1987-12-01,Schofield Pass,5,Dec
1987-12-15,Schofield Pass,0,Dec
1988-01-01,Schofield Pass,0,Jan
1988-01-15,Schofield Pass,0,Jan
1988-02-01,Schofield Pass,4,Feb
1988-02-15,Schofield Pass,5,Feb
1988-03-01,Schofield Pass,1,Mar
1988-03-15,Schofield Pass,6,Mar
1988-04-01,Schofield Pass,15,Apr
1988-04-15,Schofield Pass,20,Apr
1988-05-01,Schofield Pass,21,May
1988-05-15,Schofield Pass,28,May
1988-06-01,Schofield Pass,33,Jun
1988-06-15,Schofield Pass,39,Jun
1988-07-01,Schofield Pass,39,Jul
1988-07-15,Schofield Pass,39,Jul
1988-08-01,Schofield Pass,39,Aug
1988-08-15,Schofield Pass,40,Aug
1988-09-01,Schofield Pass,32,Sep
1988-09-15,Schofield Pass,25,Sep
1988-10-01,Schofield Pass,28,Oct
1988-10-15,Schofield Pass,26,Oct
1988-11-01,Schofield Pass,19,Nov
1988-11-15,Schofield Pass,2,Nov
1988-12-01,Schofield Pass,8,Dec
1988-12-15,Schofield Pass,1,Dec
1989-01-01,Schofield Pass,0,Jan
1989-01-15,Schofield Pass,4,Jan
1989-02-01,Schofield Pass,3,Feb
1989-02-15,Schofield Pass,9,Feb
1989-03-01,Schofield Pass,15,Mar
1989-03-15,Schofield Pass,16,Mar
1989-04-01,Schofield Pass,18,Apr
1989-04-15,Schofield Pass,23,Apr
1989-05-01,Schofield Pass,25,May
1989-05-15,Schofield Pass,29,May
1989-06-01,Schofield Pass,31,Jun
1989-06-15,Schofield Pass,35,Jun
1989-07-01,Schofield Pass,41,Jul
1989-07-15,Schofield Pass,40,Jul
1989-08-01,Schofield Pass,39,Aug
1989-08-15,Schofield Pass,35,Aug
1989-09-01,Schofield Pass,31,Sep
1989-09-15,Schofield Pass,33,Sep
1989-10-01,Schofield Pass,27,Oct
1989-10-15,Schofield Pass,14,Oct
1989-11-01,Schofield Pass,14,Nov
1989-11-15,Schofield Pass,11,Nov
1989-12-01,Schofield Pass,5,Dec
1989-12-15,Schofield Pass,2,Dec
1990-01-01,Schofield Pass,7,Jan
1990-01-15,Schofield Pass,-1,Jan
1990-02-01,Schofield Pass,4,Feb
1990-02-15,Schofield Pass,6,Feb
1990-03-01,Schofield Pass,11,Mar
1990-03-15,Schofield Pass,17,Mar
1990-04-01,Schofield Pass,19,Apr
1990-04-15,Schofield Pass,21,Apr
1990-05-01,Schofield Pass,20,May
1990-05-15,Schofield Pass,27,May
1990-06-01,Schofield Pass,33,Jun
1990-06-15,Schofield Pass,38,Jun
1990-07-01,Schofield Pass,40,Jul
1990-07-15,Schofield Pass,37,Jul
1990-08-01,Schofield Pass,38,Aug
1990-08-15,Schofield Pass,38,Aug
1990-09-01,Schofield Pass,39,Sep
1990-09-15,Schofield Pass,32,Sep
1990-10-01,Schofield Pass,24,Oct
1990-10-15,Schofield Pass,20,Oct
1990-11-01,Schofield Pass,15,Nov
1990-11-15,Schofield Pass,12,Nov
1990-12-01,Schofield Pass,5,Dec
1990-12-15,Schofield Pass,-7,Dec
1991-01-01,Schofield Pass,5,Jan
1991-01-15,Schofield Pass,-4,Jan
1991-02-01,Schofield Pass,10,Feb
1991-02-15,Schofield Pass,3,Feb
1991-03-01,Schofield Pass,8,Mar
1991-03-15,Schofield Pass,7,Mar
1991-04-01,Schofield Pass,11,Apr
1991-04-15,Schofield Pass,14,Apr
1991-05-01,Schofield Pass,21,May
1991-05-15,Schofield Pass,29,May
1991-06-01,Schofield Pass,32,Jun
1991-06-15,Schofield Pass,35,Jun
1991-07-01,Schofield Pass,38,Jul
1991-07-15,Schofield Pass,38,Jul
1991-08-01,Schofield Pass,38,Aug
1991-08-15,Schofield Pass,38,Aug
1991-09-01,Schofield Pass,34,Sep
1991-09-15,Schofield Pass,29,Sep
1991-10-01,Schofield Pass,28,Oct
1991-10-15,Schofield Pass,21,Oct
1991-11-01,Schofield Pass,13,Nov
1991-11-15,Schofield Pass,6,Nov
1991-12-01,Schofield Pass,5,Dec
1991-12-15,Schofield Pass,6,Dec
1992-01-01,Schofield Pass,2,Jan
1992-01-15,Schofield Pass,6,Jan
1992-02-01,Schofield Pass,9,Feb
1992-02-15,Schofield Pass,4,Feb
1992-03-01,Schofield Pass,13,Mar
1992-03-15,Schofield Pass,14,Mar
1992-04-01,Schofield Pass,23,Apr
1992-04-15,Schofield Pass,23,Apr
1992-05-01,Schofield Pass,28,May
1992-05-15,Schofield Pass,30,May
1992-06-01,Schofield Pass,31,Jun
1992-06-15,Schofield Pass,36,Jun
1992-07-01,Schofield Pass,37,Jul
1992-07-15,Schofield Pass,37,Jul
1992-08-01,Schofield Pass,39,Aug
1992-08-15,Schofield Pass,35,Aug
1992-09-01,Schofield Pass,33,Sep
1992-09-15,Schofield Pass,31,Sep
1992-10-01,Schofield Pass,26,Oct
1992-10-15,Schofield Pass,27,Oct
1992-11-01,Schofield Pass,9,Nov
1992-11-15,Schofield Pass,2,Nov
1992-12-01,Schofield Pass,5,Dec
1992-12-15,Schofield Pass,1,Dec
1993-01-01,Schofield Pass,6,Jan
1993-01-15,Schofield Pass,8,Jan
1993-02-01,Schofield Pass,6,Feb
1993-02-15,Schofield Pass,9,Feb
1993-03-01,Schofield Pass,5,Mar
1993-03-15,Schofield Pass,15,Mar
1993-04-01,Schofield Pass,12,Apr
1993-04-15,Schofield Pass,17,Apr
1993-05-01,Schofield Pass,20,May
1993-05-15,Schofield Pass,30,May
1993-06-01,Schofield Pass,29,Jun
1993-06-15,Schofield Pass,33,Jun
1993-07-01,Schofield Pass,35,Jul
1993-08-01,Schofield Pass,38,Aug
1993-08-15,Schofield Pass,37,Aug
1993-10-01,Schofield Pass,26,Oct
1993-10-15,Schofield Pass,15,Oct
1993-11-01,Schofield Pass,7,Nov
1993-11-15,Schofield Pass,4,Nov
1993-12-01,Schofield Pass,6,Dec
1993-12-15,Schofield Pass,-3,Dec
1994-01-01,Schofield Pass,2,Jan
1994-01-15,Schofield Pass,1,Jan
1994-02-01,Schofield Pass,0,Feb
1994-02-15,Schofield Pass,7,Feb
1994-03-01,Schofield Pass,10,Mar
1994-03-15,Schofield Pass,9,Mar
1994-04-01,Schofield Pass,15,Apr
1994-04-15,Schofield Pass,25,Apr
1994-05-01,Schofield Pass,26,May
1994-05-15,Schofield Pass,30,May
1994-06-01,Schofield Pass,35,Jun
1994-06-15,Schofield Pass,40,Jun
1994-07-01,Schofield Pass,38,Jul
1994-07-15,Schofield Pass,41,Jul
1994-08-01,Schofield Pass,42,Aug
1994-08-15,Schofield Pass,39,Aug
1994-09-01,Schofield Pass,35,Sep
1994-09-15,Schofield Pass,31,Sep
1994-10-01,Schofield Pass,24,Oct
1994-10-15,Schofield Pass,17,Oct
1994-11-01,Schofield Pass,12,Nov
1994-11-15,Schofield Pass,5,Nov
1994-12-01,Schofield Pass,4,Dec
1994-12-15,Schofield Pass,8,Dec
1995-01-01,Schofield Pass,8,Jan
1995-01-15,Schofield Pass,1,Jan
1995-02-01,Schofield Pass,12,Feb
1995-02-15,Schofield Pass,12,Feb
1995-03-01,Schofield Pass,11,Mar
1995-03-15,Schofield Pass,9,Mar
1995-04-01,Schofield Pass,14,Apr
1995-04-15,Schofield Pass,15,Apr
1995-05-01,Schofield Pass,20,May
1995-05-15,Schofield Pass,26,May
1995-06-01,Schofield Pass,30,Jun
1995-06-15,Schofield Pass,30,Jun
1995-07-01,Schofield Pass,35,Jul
1995-07-15,Schofield Pass,37,Jul
1995-08-01,Schofield Pass,40,Aug
1995-08-15,Schofield Pass,41,Aug
1995-09-01,Schofield Pass,37,Sep
1995-09-15,Schofield Pass,26,Sep
1995-10-01,Schofield Pass,20,Oct
1995-10-15,Schofield Pass,20,Oct
1995-11-01,Schofield Pass,13,Nov
1995-11-15,Schofield Pass,13,Nov
1995-12-01,Schofield Pass,14,Dec
1995-12-15,Schofield Pass,0,Dec
1996-01-01,Schofield Pass,6,Jan
1996-01-15,Schofield Pass,2,Jan
1996-02-01,Schofield Pass,8,Feb
1996-02-15,Schofield Pass,7,Feb
1996-03-01,Schofield Pass,8,Mar
1996-03-15,Schofield Pass,8,Mar
1996-04-01,Schofield Pass,17,Apr
1996-04-15,Schofield Pass,14,Apr
1996-05-01,Schofield Pass,30,May
1996-05-15,Schofield Pass,29,May
1996-06-01,Schofield Pass,33,Jun
1996-06-15,Schofield Pass,36,Jun
1996-07-01,Schofield Pass,41,Jul
1996-07-15,Schofield Pass,40,Jul
1996-08-01,Schofield Pass,39,Aug
1996-08-15,Schofield Pass,38,Aug
1996-09-01,Schofield Pass,35,Sep
1996-09-15,Schofield Pass,25,Sep
1996-10-01,Schofield Pass,30,Oct
1996-10-15,Schofield Pass,9,Oct
1996-11-01,Schofield Pass,13,Nov
1996-11-15,Schofield Pass,10,Nov
1996-12-01,Schofield Pass,7,Dec
1996-12-15,Schofield Pass,3,Dec
1997-01-01,Schofield Pass,6,Jan
1997-01-15,Schofield Pass,7,Jan
1997-02-01,Schofield Pass,2,Feb
1997-02-15,Schofield Pass,3,Feb
1997-03-01,Schofield Pass,7,Mar
1997-03-15,Schofield Pass,13,Mar
1997-04-01,Schofield Pass,8,Apr
1997-04-15,Schofield Pass,18,Apr
1997-05-01,Schofield Pass,24,May
1997-05-15,Schofield Pass,29,May
1997-06-01,Schofield Pass,33,Jun
1997-06-15,Schofield Pass,35,Jun
1997-07-01,Schofield Pass,35,Jul
1997-07-15,Schofield Pass,42,Jul
1997-08-01,Schofield Pass,38,Aug
1997-08-15,Schofield Pass,39,Aug
1997-09-01,Schofield Pass,37,Sep
1997-09-15,Schofield Pass,33,Sep
1997-10-01,Schofield Pass,22,Oct
1997-10-15,Schofield Pass,18,Oct
1997-11-01,Schofield Pass,11,Nov
1997-11-15,Schofield Pass,7,Nov
1997-12-01,Schofield Pass,6,Dec
1997-12-15,Schofield Pass,3,Dec
1998-01-01,Schofield Pass,8,Jan
1998-01-15,Schofield Pass,5,Jan
1998-02-01,Schofield Pass,5,Feb
1998-02-15,Schofield Pass,2,Feb
1998-03-01,Schofield Pass,3,Mar
1998-03-15,Schofield Pass,12,Mar
1998-04-01,Schofield Pass,13,Apr
1998-04-15,Schofield Pass,15,Apr
1998-05-01,Schofield Pass,24,May
1998-05-15,Schofield Pass,29,May
1998-06-01,Schofield Pass,29,Jun
1998-06-15,Schofield Pass,35,Jun
1998-07-01,Schofield Pass,41,Jul
1998-07-15,Schofield Pass,43,Jul
1998-08-01,Schofield Pass,37,Aug
1998-08-15,Schofield Pass,40,Aug
1998-09-01,Schofield Pass,39,Sep
1998-09-15,Schofield Pass,34,Sep
1998-10-01,Schofield Pass,24,Oct
1998-10-15,Schofield Pass,23,Oct
1998-11-01,Schofield Pass,11,Nov
1998-11-15,Schofield Pass,16,Nov
1998-12-01,Schofield Pass,3,Dec
1998-12-15,Schofield Pass,6,Dec
1999-01-01,Schofield Pass,6,Jan
1999-01-15,Schofield Pass,9,Jan
1999-02-01,Schofield Pass,9,Feb
1999-02-15,Schofield Pass,3,Feb
1999-03-01,Schofield Pass,13,Mar
1999-03-15,Schofield Pass,17,Mar
1999-04-01,Schofield Pass,10,Apr
1999-04-15,Schofield Pass,20,Apr
1999-05-01,Schofield Pass,19,May
1999-05-15,Schofield Pass,28,May
1999-06-01,Schofield Pass,28,Jun
1999-06-15,Schofield Pass,36,Jun
1999-07-01,Schofield Pass,41,Jul
1999-07-15,Schofield Pass,40,Jul
1999-08-01,Schofield Pass,38,Aug
1999-08-15,Schofield Pass,40,Aug
1999-09-01,Schofield Pass,33,Sep
1999-09-15,Schofield Pass,28,Sep
1999-10-01,Schofield Pass,28,Oct
1999-10-15,Schofield Pass,18,Oct
1999-11-01,Schofield Pass,24,Nov
1999-11-15,Schofield Pass,12,Nov
1999-12-01,Schofield Pass,2,Dec
1999-12-15,Schofield Pass,6,Dec
2000-01-01,Schofield Pass,5,Jan
2000-01-15,Schofield Pass,10,Jan
2000-02-01,Schofield Pass,13,Feb
2000-02-15,Schofield Pass,8,Feb
2000-03-01,Schofield Pass,8,Mar
2000-03-15,Schofield Pass,12,Mar
2000-04-01,Schofield Pass,18,Apr
2000-04-15,Schofield Pass,23,Apr
2000-05-01,Schofield Pass,26,May
2000-05-15,Schofield Pass,31,May
2000-06-01,Schofield Pass,35,Jun
2000-06-15,Schofield Pass,34,Jun
2000-07-01,Schofield Pass,40,Jul
2000-07-15,Schofield Pass,41,Jul
2000-08-01,Schofield Pass,42,Aug
2000-08-15,Schofield Pass,39,Aug
2000-09-01,Schofield Pass,36,Sep
2000-09-15,Schofield Pass,31,Sep
2000-10-01,Schofield Pass,28,Oct
2000-10-15,Schofield Pass,22,Oct
2000-11-01,Schofield Pass,1,Nov
2000-11-15,Schofield Pass,3,Nov
2000-12-01,Schofield Pass,9,Dec
2000-12-15,Schofield Pass,2,Dec
2001-01-01,Schofield Pass,4,Jan
2001-01-15,Schofield Pass,-1,Jan
2001-02-01,Schofield Pass,6,Feb
2001-02-15,Schofield Pass,8,Feb
2001-03-01,Schofield Pass,10,Mar
2001-03-15,Schofield Pass,14,Mar
2001-04-01,Schofield Pass,19,Apr
2001-04-15,Schofield Pass,24,Apr
2001-05-01,Schofield Pass,26,May
2001-05-15,Schofield Pass,29,May
2001-06-01,Schofield Pass,32,Jun
2001-06-15,Schofield Pass,38,Jun
2001-07-01,Schofield Pass,42,Jul
2001-07-15,Schofield Pass,40,Jul
2001-08-01,Schofield Pass,41,Aug
2001-08-15,Schofield Pass,37,Aug
2001-09-01,Schofield Pass,33,Sep
2001-09-15,Schofield Pass,34,Sep
2001-10-01,Schofield Pass,22,Oct
2001-10-15,Schofield Pass,23,Oct
2001-11-01,Schofield Pass,21,Nov
2001-11-15,Schofield Pass,8,Nov
2001-12-01,Schofield Pass,3,Dec
2001-12-15,Schofield Pass,2,Dec
2002-01-01,Schofield Pass,4,Jan
2002-01-15,Schofield Pass,0,Jan
2002-02-01,Schofield Pass,-3,Feb
2002-02-15,Schofield Pass,6,Feb
2002-03-01,Schofield Pass,3,Mar
2002-03-15,Schofield Pass,11,Mar
2002-04-01,Schofield Pass,22,Apr
2002-04-15,Schofield Pass,22,Apr
2002-05-01,Schofield Pass,23,May
2002-05-15,Schofield Pass,28,May
2002-06-01,Schofield Pass,34,Jun
2002-06-15,Schofield Pass,40,Jun
2002-07-01,Schofield Pass,42,Jul
2002-07-15,Schofield Pass,40,Jul
2002-08-01,Schofield Pass,39,Aug
2002-08-15,Schofield Pass,38,Aug
2002-09-01,Schofield Pass,37,Sep
2002-09-15,Schofield Pass,29,Sep
2002-10-01,Schofield Pass,24,Oct
2002-10-15,Schofield Pass,18,Oct
2002-11-01,Schofield Pass,9,Nov
2002-11-15,Schofield Pass,9,Nov
2002-12-01,Schofield Pass,6,Dec
2002-12-15,Schofield Pass,1,Dec
2003-01-01,Schofield Pass,9,Jan
2003-01-15,Schofield Pass,8,Jan
2003-02-01,Schofield Pass,1,Feb
2003-02-15,Schofield Pass,6,Feb
2003-03-01,Schofield Pass,11,Mar
2003-03-15,Schofield Pass,9,Mar
2003-04-01,Schofield Pass,16,Apr
2003-04-15,Schofield Pass,20,Apr
2003-05-01,Schofield Pass,21,May
2003-05-15,Schofield Pass,32,May
2003-06-01,Schofield Pass,30,Jun
2003-06-15,Schofield Pass,35,Jun
2003-07-01,Schofield Pass,42,Jul
2003-07-15,Schofield Pass,43,Jul
2003-08-01,Schofield Pass,42,Aug
2003-08-15,Schofield Pass,40,Aug
2003-09-01,Schofield Pass,31,Sep
2003-09-15,Schofield Pass,29,Sep
2003-10-01,Schofield Pass,28,Oct
2003-10-15,Schofield Pass,27,Oct
2003-11-01,Schofield Pass,17,Nov
2003-11-15,Schofield Pass,10,Nov
2003-12-01,Schofield Pass,22,Dec
2003-12-15,Schofield Pass,6,Dec
2004-01-01,Schofield Pass,6,Jan
2004-01-15,Schofield Pass,1,Jan
2004-02-01,Schofield Pass,1,Feb
2004-03-01,Schofield Pass,13,Mar
2004-03-15,Schofield Pass,20,Mar
2004-04-01,Schofield Pass,21,Apr
2004-04-15,Schofield Pass,19,Apr
2004-05-01,Schofield Pass,28,May
2004-07-15,Schofield Pass,36,Jul
2004-08-01,Schofield Pass,36,Aug
2004-08-15,Schofield Pass,33,Aug
2004-09-01,Schofield Pass,33,Sep
2004-09-15,Schofield Pass,29,Sep
2004-10-01,Schofield Pass,27,Oct
2004-10-15,Schofield Pass,24,Oct
2004-11-01,Schofield Pass,19,Nov
2004-11-15,Schofield Pass,12,Nov
2004-12-01,Schofield Pass,10,Dec
2004-12-15,Schofield Pass,9,Dec
2005-01-01,Schofield Pass,12,Jan
2005-01-15,Schofield Pass,15,Jan
2005-02-01,Schofield Pass,10,Feb
2005-02-15,Schofield Pass,11,Feb
2005-03-01,Schofield Pass,11,Mar
2005-03-15,Schofield Pass,13,Mar
2005-04-01,Schofield Pass,20,Apr
2005-04-15,Schofield Pass,23,Apr
2005-05-01,Schofield Pass,25,May
2005-05-15,Schofield Pass,34,May
2005-06-01,Schofield Pass,31,Jun
2005-06-15,Schofield Pass,38,Jun
2005-07-01,Schofield Pass,42,Jul
2005-07-15,Schofield Pass,43,Jul
2005-08-01,Schofield Pass,42,Aug
2005-08-15,Schofield Pass,39,Aug
2005-09-01,Schofield Pass,37,Sep
2005-09-15,Schofield Pass,36,Sep
2005-10-01,Schofield Pass,28,Oct
2005-10-15,Schofield Pass,28,Oct
2005-11-01,Schofield Pass,24,Nov
2005-11-15,Schofield Pass,9,Nov
2005-12-01,Schofield Pass,0,Dec
2005-12-15,Schofield Pass,13,Dec
2006-01-01,Schofield Pass,8,Jan
2006-01-15,Schofield Pass,6,Jan
2006-02-01,Schofield Pass,5,Feb
2006-02-15,Schofield Pass,10,Feb
2006-03-01,Schofield Pass,12,Mar
2006-03-15,Schofield Pass,12,Mar
2006-04-01,Schofield Pass,24,Apr
2006-04-15,Schofield Pass,21,Apr
2006-05-01,Schofield Pass,28,May
2006-05-15,Schofield Pass,33,May
2006-06-01,Schofield Pass,38,Jun
2006-06-15,Schofield Pass,39,Jun
2006-07-01,Schofield Pass,43,Jul
2006-07-15,Schofield Pass,46,Jul
2006-08-01,Schofield Pass,42,Aug
2006-08-15,Schofield Pass,40,Aug
2006-09-01,Schofield Pass,36,Sep
2006-09-15,Schofield Pass,25,Sep
2006-10-01,Schofield Pass,32,Oct
2006-10-15,Schofield Pass,18,Oct
2006-11-01,Schofield Pass,16,Nov
2006-11-15,Schofield Pass,12,Nov
2006-12-01,Schofield Pass,10,Dec
2006-12-15,Schofield Pass,10,Dec
2007-01-01,Schofield Pass,7,Jan
2007-01-15,Schofield Pass,3,Jan
2007-02-01,Schofield Pass,12,Feb
2007-02-15,Schofield Pass,10,Feb
2007-03-01,Schofield Pass,13,Mar
2007-03-15,Schofield Pass,23,Mar
2007-04-01,Schofield Pass,21,Apr
2007-04-15,Schofield Pass,24,Apr
2007-05-01,Schofield Pass,29,May
2007-05-15,Schofield Pass,30,May
2007-06-01,Schofield Pass,33,Jun
2007-06-15,Schofield Pass,42,Jun
2007-07-01,Schofield Pass,43,Jul
2007-07-15,Schofield Pass,45,Jul
2007-08-01,Schofield Pass,45,Aug
2007-08-15,Schofield Pass,43,Aug
2007-09-01,Schofield Pass,39,Sep
2007-09-15,Schofield Pass,32,Sep
2007-10-01,Schofield Pass,28,Oct
2007-10-15,Schofield Pass,23,Oct
2007-11-01,Schofield Pass,25,Nov
2007-11-15,Schofield Pass,13,Nov
2007-12-01,Schofield Pass,10,Dec
2007-12-15,Schofield Pass,-1,Dec
2008-01-01,Schofield Pass,5,Jan
2008-01-15,Schofield Pass,-2,Jan
2008-02-01,Schofield Pass,5,Feb
2008-02-15,Schofield Pass,11,Feb
2008-03-01,Schofield Pass,4,Mar
2008-03-15,Schofield Pass,13,Mar
2008-04-01,Schofield Pass,13,Apr
2008-04-15,Schofield Pass,18,Apr
2008-05-01,Schofield Pass,22,May
2008-05-15,Schofield Pass,31,May
2008-06-01,Schofield Pass,32,Jun
2008-06-15,Schofield Pass,39,Jun
2008-07-01,Schofield Pass,40,Jul
2008-07-15,Schofield Pass,44,Jul
2008-08-01,Schofield Pass,43,Aug
2008-08-15,Schofield Pass,40,Aug
2008-09-01,Schofield Pass,34,Sep
2008-09-15,Schofield Pass,35,Sep
2008-10-01,Schofield Pass,27,Oct
2008-10-15,Schofield Pass,24,Oct
2008-11-01,Schofield Pass,16,Nov
2008-11-15,Schofield Pass,13,Nov
2008-12-01,Schofield Pass,0,Dec
2008-12-15,Schofield Pass,0,Dec
2009-01-01,Schofield Pass,-1,Jan
2009-01-15,Schofield Pass,4,Jan
2009-02-01,Schofield Pass,0,Feb
2009-02-15,Schofield Pass,5,Feb
2009-03-01,Schofield Pass,12,Mar
2009-03-15,Schofield Pass,11,Mar
2009-04-01,Schofield Pass,12,Apr
2009-04-15,Schofield Pass,23,Apr
2009-05-01,Schofield Pass,25,May
2009-05-15,Schofield Pass,24,May
2009-06-01,Schofield Pass,26,Jun
2009-06-15,Schofield Pass,33,Jun
2009-07-01,Schofield Pass,37,Jul
2009-07-15,Schofield Pass,40,Jul
2009-08-01,Schofield Pass,40,Aug
2009-08-15,Schofield Pass,39,Aug
2009-09-01,Schofield Pass,40,Sep
2009-09-15,Schofield Pass,32,Sep
2009-10-01,Schofield Pass,25,Oct
2009-10-15,Schofield Pass,20,Oct
2009-11-01,Schofield Pass,24,Nov
2009-11-15,Schofield Pass,11,Nov
2009-12-01,Schofield Pass,1,Dec
2009-12-15,Schofield Pass,6,Dec
2010-01-01,Schofield Pass,9,Jan
2010-01-15,Schofield Pass,11,Jan
2010-02-01,Schofield Pass,3,Feb
2010-02-15,Schofield Pass,8,Feb
2010-03-01,Schofield Pass,11,Mar
2010-03-15,Schofield Pass,13,Mar
2010-04-01,Schofield Pass,17,Apr
2010-04-15,Schofield Pass,24,Apr
2010-05-01,Schofield Pass,22,May
2010-05-15,Schofield Pass,31,May
2010-06-01,Schofield Pass,38,Jun
2010-06-15,Schofield Pass,39,Jun
2010-07-01,Schofield Pass,40,Jul
2010-07-15,Schofield Pass,46,Jul
2010-08-01,Schofield Pass,42,Aug
2010-08-15,Schofield Pass,41,Aug
2010-09-01,Schofield Pass,36,Sep
2010-09-15,Schofield Pass,38,Sep
2010-10-01,Schofield Pass,32,Oct
2010-10-15,Schofield Pass,25,Oct
2010-11-01,Schofield Pass,18,Nov
2010-11-15,Schofield Pass,6,Nov
2010-12-01,Schofield Pass,17,Dec
2010-12-15,Schofield Pass,12,Dec
2011-01-01,Schofield Pass,2,Jan
2011-01-15,Schofield Pass,6,Jan
2011-02-01,Schofield Pass,-1,Feb
2011-02-15,Schofield Pass,10,Feb
2011-03-01,Schofield Pass,14,Mar
2011-03-15,Schofield Pass,17,Mar
2011-04-01,Schofield Pass,17,Apr
2011-04-15,Schofield Pass,20,Apr
2011-05-01,Schofield Pass,23,May
2011-05-15,Schofield Pass,30,May
2011-06-01,Schofield Pass,35,Jun
2011-06-15,Schofield Pass,37,Jun
2011-07-01,Schofield Pass,41,Jul
2011-07-15,Schofield Pass,44,Jul
2011-08-01,Schofield Pass,42,Aug
2011-08-15,Schofield Pass,44,Aug
2011-09-01,Schofield Pass,38,Sep
2011-09-15,Schofield Pass,35,Sep
2011-10-01,Schofield Pass,28,Oct
2011-10-15,Schofield Pass,23,Oct
2011-11-01,Schofield Pass,13,Nov
2011-11-15,Schofield Pass,16,Nov
2011-12-01,Schofield Pass,6,Dec
2011-12-15,Schofield Pass,11,Dec
2012-01-01,Schofield Pass,9,Jan
2012-01-15,Schofield Pass,7,Jan
2012-02-01,Schofield Pass,7,Feb
2012-02-15,Schofield Pass,7,Feb
2012-03-01,Schofield Pass,13,Mar
2012-03-15,Schofield Pass,22,Mar
2012-04-01,Schofield Pass,23,Apr
2012-04-15,Schofield Pass,27,Apr
2012-05-01,Schofield Pass,30,May
2012-05-15,Schofield Pass,32,May
2012-06-01,Schofield Pass,38,Jun
2012-06-15,Schofield Pass,44,Jun
2012-07-01,Schofield Pass,45,Jul
2012-07-15,Schofield Pass,44,Jul
2012-08-01,Schofield Pass,42,Aug
2012-08-15,Schofield Pass,43,Aug
2012-09-01,Schofield Pass,38,Sep
2012-09-15,Schofield Pass,34,Sep
2012-10-01,Schofield Pass,30,Oct
2012-10-15,Schofield Pass,25,Oct
2012-11-01,Schofield Pass,19,Nov
2012-11-15,Schofield Pass,20,Nov
2012-12-01,Schofield Pass,12,Dec
2012-12-15,Schofield Pass,3,Dec
2013-01-01,Schofield Pass,-2,Jan
2013-01-15,Schofield Pass,13,Jan
2013-02-01,Schofield Pass,5,Feb
2013-02-15,Schofield Pass,0,Feb
2013-03-01,Schofield Pass,14,Mar
2013-03-15,Schofield Pass,12,Mar
2013-04-01,Schofield Pass,20,Apr
2013-04-15,Schofield Pass,18,Apr
2013-05-01,Schofield Pass,26,May
2013-05-15,Schofield Pass,32,May
2013-06-01,Schofield Pass,37,Jun
2013-06-15,Schofield Pass,41,Jun
2013-07-01,Schofield Pass,45,Jul
2013-07-15,Schofield Pass,44,Jul
2013-08-01,Schofield Pass,41,Aug
2013-08-15,Schofield Pass,44,Aug
2013-09-01,Schofield Pass,44,Sep
2013-09-15,Schofield Pass,32,Sep
2013-10-01,Schofield Pass,26,Oct
2013-10-15,Schofield Pass,21,Oct
2013-11-01,Schofield Pass,17,Nov
2013-11-15,Schofield Pass,18,Nov
2013-12-01,Schofield Pass,3,Dec
2013-12-15,Schofield Pass,10,Dec
2014-01-01,Schofield Pass,8,Jan
2014-01-15,Schofield Pass,10,Jan
2014-02-01,Schofield Pass,10,Feb
2014-02-15,Schofield Pass,14,Feb
2014-03-01,Schofield Pass,13,Mar
2014-03-15,Schofield Pass,11,Mar
2014-04-01,Schofield Pass,18,Apr
2014-04-15,Schofield Pass,22,Apr
2014-05-01,Schofield Pass,25,May
2014-05-15,Schofield Pass,34,May
2014-06-01,Schofield Pass,34,Jun
2014-06-15,Schofield Pass,38,Jun
2014-07-01,Schofield Pass,43,Jul
2014-07-15,Schofield Pass,44,Jul
2014-08-01,Schofield Pass,42,Aug
2014-08-15,Schofield Pass,40,Aug
2014-09-01,Schofield Pass,37,Sep
2014-09-15,Schofield Pass,39,Sep
2014-10-01,Schofield Pass,29,Oct
2014-10-15,Schofield Pass,31,Oct
2014-11-01,Schofield Pass,19,Nov
2014-11-15,Schofield Pass,12,Nov
2014-12-01,Schofield Pass,20,Dec
